array-read,shm-read,array-write,shm-write
1.011984386,1.015984547,1.043986731,1.100015270
1.015984448,1.019984611,1.043986729,1.100015270
1.015984449,1.015984547,1.043986729,1.096015214
1.015984449,1.015984550,1.047986785,1.092015160
1.015984451,1.019984610,1.043986729,1.100015270
1.015984449,1.019984612,1.047986784,1.104015326
1.015984452,1.015984549,1.047986785,1.096015215
1.019984514,1.019984612,1.047986785,1.100015270
1.011984386,1.015984550,1.047986785,1.100015272
1.011984389,1.015984550,1.047986785,1.100015269
1.011984390,1.019984613,1.043986729,2.899984729
1.019984514,1.011984490,1.047986784,1.100015270
1.015984454,1.019984614,1.043986729,1.100015271
1.011984389,1.015984551,1.047986785,1.096015215
1.019984517,1.019984613,1.047986785,1.100015271
1.015984453,1.015984552,1.043986729,1.096015214
1.019984519,1.019984616,1.043986729,1.096015216
1.015984454,1.015984552,1.047986784,1.096015214
1.011984392,1.019984617,1.047986785,1.096015215
1.011984391,1.019984615,0.952013216,1.100015271
1.011984392,1.019984617,1.043986730,2.903984785
1.011984393,1.023984680,1.043986727,1.092015160
1.015984457,1.019984616,1.043986729,1.104015326
1.015984457,1.019984617,1.043986730,1.096015215
1.011984394,1.019984618,1.047986785,1.100015271
1.011984394,1.023984681,1.043986729,1.100015270
1.011984394,1.019984618,1.043986727,1.100015272
1.015984459,1.015984556,1.051986841,1.100015271
1.015984458,1.019984619,1.043986729,1.100015270
1.015984459,1.019984619,1.051986840,1.100015271
1.011984396,1.015984558,1.047986783,2.899984729
1.015984460,1.015984556,1.043986730,1.096015215
1.011984396,1.023984683,1.047986785,1.104015326
1.015984461,1.015984557,1.047986784,1.100015271
1.019984523,1.015984558,1.043986729,1.100015272
1.015984462,1.019984621,1.043986727,1.100015271
1.019984524,1.015984559,1.051986841,1.096015215
1.015984461,1.015984559,1.047986784,1.096015215
1.019984526,1.015984559,1.047986784,1.092015160
1.015984461,1.015984560,1.043986729,1.104015327
1.011984401,1.019984622,0.956013272,2.899984729
1.019984526,1.015984560,1.043986730,1.096015215
1.011984401,1.015984561,1.043986727,1.100015271
1.015984464,1.019984623,1.047986786,1.096015216
1.019984527,1.015984561,1.043986728,1.100015272
1.015984464,1.019984624,1.047986783,1.100015271
1.015984464,1.015984562,1.043986730,1.104015327
1.015984466,1.019984625,1.043986727,1.096015215
0.984015535,1.015984562,1.043986730,1.096015215
1.015984467,1.019984625,1.047986784,1.100015272
1.019984530,1.015984564,1.047986784,2.891984618
1.011984402,1.015984563,1.047986784,1.100015271
1.015984467,1.015984563,1.043986729,1.100015272
1.019984532,1.015984564,1.051986838,1.100015271
1.015984468,0.984015436,1.047986785,1.100015271
1.015984468,1.019984627,1.043986729,1.100015273
1.011984405,1.015984565,1.047986783,1.100015270
1.019984531,1.015984565,1.047986784,1.100015271
1.015984470,1.019984629,1.043986729,1.100015272
1.011984407,1.019984628,1.043986727,1.104015327
1.019984533,1.019984629,1.047986785,2.895984673
1.019984533,1.019984629,1.043986727,1.096015216
1.019984534,1.019984629,0.956013270,1.100015271
1.015984471,1.019984630,1.047986784,1.096015217
1.019984533,1.019984630,1.047986782,1.096015216
1.011984410,1.015984567,1.043986730,1.100015271
1.015984472,1.015984568,1.043986728,1.096015216
1.019984534,1.023984694,1.043986728,1.096015216
1.015984474,1.015984568,1.047986783,1.096015217
1.015984473,1.019984632,1.043986729,1.100015271
1.015984473,1.019984632,1.047986783,2.899984728
1.015984474,1.015984569,1.043986728,1.096015216
1.019984536,1.019984633,1.043986729,1.096015216
1.015984476,1.023984695,1.043986728,1.104015327
1.015984475,1.015984570,1.043986728,1.100015272
1.015984474,1.015984570,1.047986784,1.104015328
1.015984476,1.015984571,1.051986839,1.100015272
1.015984476,1.019984635,1.043986728,1.100015271
1.015984477,1.015984571,1.047986784,1.096015217
1.015984476,1.011984509,1.043986728,1.104015326
1.015984477,1.015984572,1.043986728,2.899984728
1.015984478,1.011984510,1.047986784,1.100015272
1.019984540,1.023984698,1.047986783,1.100015272
1.015984477,1.015984573,1.047986783,1.104015328
1.015984479,1.019984636,0.956013271,1.100015272
1.011984416,1.019984638,1.043986728,1.100015272
1.015984479,1.023984698,1.039986672,1.100015272
1.015984479,1.019984637,1.047986783,1.096015216
1.011984417,1.015984574,1.047986784,1.100015272
1.011984417,1.015984576,1.043986727,1.096015217
1.015984481,1.015984575,1.043986729,2.895984672
1.011984417,1.011984513,1.039986672,1.100015272
1.011984418,1.015984575,1.043986727,1.096015216
1.015984482,1.015984576,1.047986785,1.104015328
1.007984356,1.019984639,1.043986727,1.096015217
1.015984482,1.011984515,1.043986728,1.096015216
1.015984482,1.019984639,1.043986728,1.096015216
1.015984482,1.019984640,1.043986728,1.096015217
1.011984421,1.015984578,1.043986728,1.100015272
1.015984484,1.019984640,1.039986672,1.096015217
1.011984420,1.019984642,1.047986782,2.899984728
1.015984484,1.015984577,1.043986729,1.100015273
1.011984422,1.019984642,1.043986727,1.100015272
1.019984548,1.015984579,1.008013994,1.096015217
1.015984486,1.019984643,1.076014938,1.104015328
